cycle,state,Candidateidentifier,Percentage_of_Vote_won_x,samplesize,daysLeft,numberSupport,pollster,Republican,Democrat,pvi,experienced
1992,Ohio,1992OHGlenn,50.88300143,807,-60,379,"Mason-Dixon Polling & Research Inc.",0,1,-1.573305433,1
1992,Oregon,1992ORPackwood,52.13937456,600,-36,300,"Griggs-Anderson Research",1,0,6.283532856,1
1992,Georgia,1992GACoverdell,50.64741294,820,-117,221,"Mason-Dixon Polling & Research Inc.",1,0,-6.303308952,1
1992,Colorado,1992COConsidine,42.70422582,565,-92,135,"Ciruli Associates",1,0,-0.057461639,0
1992,Connecticut,1992CTDodd,58.81013574,596,-43,333,"Quinnipiac University",0,1,1.313478054,1
1992,New York,1992NYAbrams,47.78267753,838,-221,284,"Mason-Dixon Polling & Research Inc.",0,1,5.965985317,0
1992,Pennsylvania,1992PAYeakel,46.33019671,776,-12,310,"Pittsburgh Post-Gazette",0,1,2.732595359,0
1992,Vermont,1992VTDouglas,43.34515064,610,-48,170,"Mason-Dixon Polling & Research Inc.",1,0,2.114659619,1
1992,Colorado,1992COConsidine,42.70422582,400,-13,180,"Talmey-Drake Research & Strategy Inc.",1,0,-0.057461639,0
1992,Oregon,1992ORPackwood,52.13937456,806,-36,362,"Mason-Dixon Polling & Research Inc.",1,0,6.283532856,1
1992,New Hampshire,1992NHGregg,48.14427601,600,-15,264,"American Research Group",1,0,-9.337984623,1
1992,Colorado,1992COConsidine,42.70422582,496,-161,148,"Talmey-Drake Research & Strategy Inc.",1,0,-0.057461639,0
1992,South Dakota,1992SDHaar,32.50661445,812,-39,267,"Mason-Dixon Polling & Research Inc.",1,0,0.707783704,0
1992,Arizona,1992AZMcCain,55.81523403,518,-45,238,"Arizona State University",1,0,-6.847567198,1
1992,New Hampshire,1992NHGregg,48.14427601,400,-19,144,"Bannon Communications",1,0,-9.337984623,1
1992,Wisconsin,1992WIKasten,46.00985531,391,-13,183,"St. Norbert College",1,0,5.71757543,1
1992,Washington,1992WAChandler,46.00811609,640,-22,256,"Tacoma Morning News Tribune",1,0,4.705227051,0
1992,New Hampshire,1992NHGregg,48.14427601,827,-319,421,"Mason-Dixon Polling & Research Inc.",1,0,-9.337984623,1
1992,Colorado,1992COConsidine,42.70422582,829,-96,290,"Mason-Dixon Polling & Research Inc.",1,0,-0.057461639,0
1992,Illinois,1992ILMoseley-Braun,53.26851107,1121,-13,493,"University of Illinois at Chicago",0,1,2.845729828,1
1992,Oklahoma,1992OKNickles,58.54933047,800,-47,455,"Mason-Dixon Polling & Research Inc.",1,0,-4.493088817,1
1992,Hawaii,1992HIReed,26.92830155,413,-215,132,"Mason-Dixon Polling & Research Inc.",1,0,8.705312058,0
1992,Iowa,1992IAGrassley,69.61432703,676,-142,459,"Selzer & Co.",1,0,9.043853023,1
1992,Ohio,1992OHDeWine,42.22424185,807,-60,322,"Mason-Dixon Polling & Research Inc.",1,0,-1.573305433,1
1992,Pennsylvania,1992PASpecter,49.10295039,720,-14,302,"Duquesne U.",1,0,2.732595359,1
1992,Oregon,1992ORPackwood,52.13937456,600,-34,288,"T-H Research",1,0,6.283532856,1
1992,Hawaii,1992HIInouye,57.26911253,403,-43,225,"Mason-Dixon Polling & Research Inc.",0,1,8.705312058,1
1992,Connecticut,1992CTDodd,58.81013574,612,-22,299,"Quinnipiac University",0,1,1.313478054,1
1992,Washington,1992WAMurray,53.99188391,601,-24,306,"Evans/McDonough",0,1,4.705227051,1
1992,Wisconsin,1992WIFeingold,52.57013495,414,-50,223,"University of Wisconsin (Badger Poll)",0,1,5.71757543,0
1992,Oregon,1992ORAuCoin,46.49968424,600,-218,312,"Griggs-Anderson Research",0,1,6.283532856,0
1992,Oklahoma,1992OKNickles,58.54933047,500,-18,275,"Cole Hargrave Snodgrass & Associates",1,0,-4.493088817,1
1992,California,1992CABoxer,47.90378958,837,-118,426,"Mason-Dixon Polling & Research Inc.",0,1,2.089508493,1
1992,South Dakota,1992SDDaschle,64.90231543,812,-39,454,"Mason-Dixon Polling & Research Inc.",0,1,0.707783704,1
1992,New Hampshire,1992NHRauh,45.3263069,815,-9,374,"Mason-Dixon Polling & Research Inc.",0,1,-9.337984623,0
1992,Wisconsin,1992WIFeingold,52.57013495,400,-18,188,"Milwaukee Journal-Sentinel",0,1,5.71757543,0
1992,Missouri,1992MOBond,51.88704523,505,-15,277,"Public Policy Research Centers",1,0,1.90181394,1
1992,Missouri,1992MOBond,51.88704523,480,-52,268,"St. Louis Post-Dispatch",1,0,1.90181394,1
1992,Illinois,1992ILWilliamson,43.05715208,575,-26,230,"WCIA-TV",1,0,2.845729828,0
1992,Illinois,1992ILMoseley-Braun,53.26851107,817,-59,433,"Mason-Dixon Polling & Research Inc.",0,1,2.845729828,1
1992,Colorado,1992COConsidine,42.70422582,813,-46,349,"Mason-Dixon Polling & Research Inc.",1,0,-0.057461639,0
1992,Missouri,1992MORothman-Serot,44.9257195,835,-103,242,"Mason-Dixon Polling & Research Inc.",0,1,1.90181394,0
1992,Ohio,1992OHGlenn,50.88300143,550,-139,231,"Paul Werth Associates",0,1,-1.573305433,1
1992,North Carolina,1992NCFaircloth,50.34704726,609,-37,237,"Raleigh News & Observer",1,0,-4.257897135,0
1992,New York,1992NYD'Amato,49.03358598,601,-337,193,"Zogby Interactive/JZ Analytics",1,0,5.965985317,1
1992,South Dakota,1992SDHaar,32.50661445,823,-259,156,"Mason-Dixon Polling & Research Inc.",1,0,0.707783704,0
1992,Indiana,1992INHogsett,40.70441426,801,-65,232,"Gordon S. Black Corp.",0,1,-6.224373724,0
1992,Idaho,1992IDStallings,43.47469918,600,-146,240,"Tarrance Group",0,1,-9.39061401,0
1992,Arizona,1992AZMcCain,55.81523403,600,-35,318,"Public Opinion Strategies",1,0,-6.847567198,1
1992,Indiana,1992INHogsett,40.70441426,462,-17,129,"Hill Research Consultants",0,1,-6.224373724,0
1992,Oklahoma,1992OKLewis,38.19076144,800,-47,224,"Mason-Dixon Polling & Research Inc.",0,1,-4.493088817,0
1992,North Carolina,1992NCFaircloth,50.34704726,834,-109,258,"Mason-Dixon Polling & Research Inc.",1,0,-4.257897135,0
1992,Pennsylvania,1992PAYeakel,46.33019671,818,-47,310,"Mason-Dixon Polling & Research Inc.",0,1,2.732595359,0
1992,Pennsylvania,1992PAYeakel,46.33019671,720,-14,288,"Duquesne U.",0,1,2.732595359,0
1992,New York,1992NYD'Amato,49.03358598,838,-221,377,"Mason-Dixon Polling & Research Inc.",1,0,5.965985317,1
1992,South Carolina,1992SCHollings,50.06870331,466,-38,237,"KPC Research",0,1,-8.172851311,1
1992,New Hampshire,1992NHRauh,45.3263069,600,-7,282,"American Research Group",0,1,-9.337984623,0
1992,Indiana,1992INHogsett,40.70441426,533,-52,111,"Fort Wayne Journal-Gazette",0,1,-6.224373724,0
1992,Indiana,1992INCoats,57.33730181,801,-65,504,"Gordon S. Black Corp.",1,0,-6.224373724,1
1992,North Dakota,1992NDDorgan,59.00406965,558,-39,306,"Precision Marketing",0,1,-2.697757213,1
1992,Hawaii,1992HIReed,26.92830155,403,-43,137,"Mason-Dixon Polling & Research Inc.",1,0,8.705312058,0
1992,Arizona,1992AZSargent,31.57054262,499,-31,134,"Arizona State University",0,1,-6.847567198,0
1992,Oklahoma,1992OKNickles,58.54933047,400,-81,224,"Thomas Kielhorn",1,0,-4.493088817,1
1992,Illinois,1992ILWilliamson,43.05715208,807,-7,225,"Mason-Dixon Polling & Research Inc.",1,0,2.845729828,0
1992,Ohio,1992OHDeWine,42.22424185,1023,-29,409,"Gordon S. Black Corp.",1,0,-1.573305433,1
1992,Maryland,1992MDMikulski,70.99881362,818,-277,441,"Mason-Dixon Polling & Research Inc.",0,1,2.43309313,1
1992,California,1992CABoxer,47.90378958,1330,-54,691,"Los Angeles Times",0,1,2.089508493,1
1992,California,1992CABoxer,47.90378958,624,-56,343,"Field Research Corp. (Field Poll)",0,1,2.089508493,1
1992,Utah,1992UTOwens,39.7147449,412,-80,160,"Penn Schoen Berland",0,1,-13.4875715,0
1992,New York,1992NYAbrams,47.78267753,1636,-11,785,"Gordon S. Black Corp.",0,1,5.965985317,0
1992,Oklahoma,1992OKLewis,38.19076144,820,-13,229,"Mason-Dixon Polling & Research Inc.",0,1,-4.493088817,0
1992,North Dakota,1992NDDorgan,59.00406965,587,-198,334,"Precision Marketing",0,1,-2.697757213,1
1992,Oregon,1992ORAuCoin,46.49968424,602,-325,252,"Oregon Monitor",0,1,6.283532856,0
1992,Colorado,1992COCampbell,51.77676322,400,-50,204,"Talmey-Drake Research & Strategy Inc.",0,1,-0.057461639,1
1992,North DakotaS,1992NDDalrymple,33.7968661,558,-39,83,"Precision Marketing",1,0,-2.697757213,1
1992,California,1992CAHerschensohn,43.00286776,700,-5,287,"Greenberg Quinlan Rosner (Democracy Corps)",1,0,2.089508493,0
1992,Kentucky,1992KYFord,62.88334293,809,-41,485,"Mason-Dixon Polling & Research Inc.",0,1,-1.956928401,1
1992,Indiana,1992INHogsett,40.70441426,815,-16,244,"Mason-Dixon Polling & Research Inc.",0,1,-6.224373724,0
1992,Wisconsin,1992WIFeingold,52.57013495,828,-64,389,"Milwaukee Journal-Sentinel",0,1,5.71757543,0
1992,Colorado,1992COConsidine,42.70422582,400,-11,168,"Talmey-Drake Research & Strategy Inc.",1,0,-0.057461639,0
1992,Arizona,1992AZMcCain,55.81523403,575,-31,310,"Behavior Research Center (Rocky Mountain)",1,0,-6.847567198,1
1992,New Hampshire,1992NHGregg,48.14427601,815,-9,334,"Mason-Dixon Polling & Research Inc.",1,0,-9.337984623,1
1992,Pennsylvania,1992PASpecter,49.10295039,891,-10,356,"Millersville University",1,0,2.732595359,1
1992,Colorado,1992COConsidine,42.70422582,400,-50,140,"Talmey-Drake Research & Strategy Inc.",1,0,-0.057461639,0
1992,Pennsylvania,1992PAYeakel,46.33019671,552,-26,226,"Pittsburgh Post-Gazette",0,1,2.732595359,0
1992,Iowa,1992IAGrassley,69.61432703,823,-30,551,"Selzer & Co.",1,0,9.043853023,1
1992,Arizona,1992AZMcCain,55.81523403,708,-115,346,"Behavior Research Center (Rocky Mountain)",1,0,-6.847567198,1
1992,New York,1992NYD'Amato,49.03358598,1636,-11,605,"Gordon S. Black Corp.",1,0,5.965985317,1
1992,Wisconsin,1992WIKasten,46.00985531,400,-18,176,"Milwaukee Journal-Sentinel",1,0,5.71757543,1
1992,Wisconsin,1992WIKasten,46.00985531,828,-64,314,"Milwaukee Journal-Sentinel",1,0,5.71757543,1
1992,California,1992CAHerschensohn,43.00286776,624,-56,205,"Field Research Corp. (Field Poll)",1,0,2.089508493,0
1992,Arizona,1992AZMecham,10.51777395,499,-31,44,"Arizona State University",0,0,-6.847567198,0
1992,Washington,1992WAChandler,46.00811609,300,-36,105,"Bellevue Journal American",1,0,4.705227051,0
1992,New Hampshire,1992NHRauh,45.3263069,400,-19,128,"Bannon Communications",0,1,-9.337984623,0
1992,New Hampshire,1992NHRauh,45.3263069,400,-37,108,"Bannon Communications",0,1,-9.337984623,0
1992,Arizona,1992AZMecham,10.51777395,518,-45,56,"Arizona State University",0,0,-6.847567198,0
1992,Connecticut,1992CTDodd,58.81013574,667,-69,393,"Quinnipiac University",0,1,1.313478054,1
1992,Washington,1992WAMurray,53.99188391,640,-22,288,"Tacoma Morning News Tribune",0,1,4.705227051,1
1992,Colorado,1992COCampbell,51.77676322,813,-46,406,"Mason-Dixon Polling & Research Inc.",0,1,-0.057461639,1
1992,Oklahoma,1992OKNickles,58.54933047,400,-50,224,"Thomas Kielhorn",1,0,-4.493088817,1
1992,Oklahoma,1992OKNickles,58.54933047,500,-180,260,"Thomas Kielhorn",1,0,-4.493088817,1
1992,Colorado,1992COConsidine,42.70422582,520,-74,171,"Talmey-Drake Research & Strategy Inc.",1,0,-0.057461639,0
1992,New Hampshire,1992NHRauh,45.3263069,499,-42,194,"University of New Hampshire",0,1,-9.337984623,0
1992,Missouri,1992MOBond,51.88704523,817,-50,400,"Mason-Dixon Polling & Research Inc.",1,0,1.90181394,1
1992,Ohio,1992OHDeWine,42.22424185,2021,-36,889,"Columbus Dispatch",1,0,-1.573305433,1
1992,Maryland,1992MDMikulski,70.99881362,819,-256,434,"Mason-Dixon Polling & Research Inc.",0,1,2.43309313,1
1992,Georgia,1992GAFowler,49.35258706,567,-28,317,"Atlanta Journal Constitution",0,1,-6.303308952,1
1992,Colorado,1992COCampbell,51.77676322,400,-13,184,"Talmey-Drake Research & Strategy Inc.",0,1,-0.057461639,1
1992,Wisconsin,1992WIFeingold,52.57013495,400,-19,216,"Chamberlain Research",0,1,5.71757543,0
1992,Pennsylvania,1992PAYeakel,46.33019671,825,-7,371,"Mason-Dixon Polling & Research Inc.",0,1,2.732595359,0
1992,California,1992CABoxer,47.90378958,819,-61,401,"Mason-Dixon Polling & Research Inc.",0,1,2.089508493,1
1992,New York,1992NYAbrams,47.78267753,522,-18,224,"Zogby Interactive/JZ Analytics",0,1,5.965985317,0
1992,Missouri,1992MORothman-Serot,44.9257195,510,-15,183,"Prell Org.",0,1,1.90181394,0
1992,Pennsylvania,1992PAYeakel,46.33019671,800,-142,352,"Mason-Dixon Polling & Research Inc.",0,1,2.732595359,0
1992,Pennsylvania,1992PAYeakel,46.33019671,466,-128,200,"Millersville University",0,1,2.732595359,0
1992,Iowa,1992IALloyd-Jones,27.20020364,676,-142,155,"Selzer & Co.",0,1,9.043853023,0
1992,Pennsylvania,1992PAYeakel,46.33019671,829,-197,281,"Mason-Dixon Polling & Research Inc.",0,1,2.732595359,0
1992,Arizona,1992AZMcCain,55.81523403,435,-81,217,"Behavior Research Center (Rocky Mountain)",1,0,-6.847567198,1
1992,Illinois,1992ILWilliamson,43.05715208,1000,-38,260,"Market Shares Corp.",1,0,2.845729828,0
1992,Arizona,1992AZSargent,31.57054262,435,-81,126,"Behavior Research Center (Rocky Mountain)",0,1,-6.847567198,0
1992,Wisconsin,1992WIKasten,46.00985531,600,-5,258,"Garin-Hart-Yang Research Group",1,0,5.71757543,1
1992,Georgia,1992GACoverdell,50.64741294,567,-28,181,"Atlanta Journal Constitution",1,0,-6.303308952,1
1992,Illinois,1992ILMoseley-Braun,53.26851107,1150,-20,598,"CBS News/New York Times",0,1,2.845729828,1
1992,CaliforniaS,1992CAFeinstein,54.28721616,837,-118,451,"Mason-Dixon Polling & Research Inc.",0,1,2.089508493,1
1992,Wisconsin,1992WIKasten,46.00985531,833,-83,383,"Mason-Dixon Polling & Research Inc.",1,0,5.71757543,1
1992,New York,1992NYD'Amato,49.03358598,1456,-25,626,"Gordon S. Black Corp.",1,0,5.965985317,1
1992,New York,1992NYD'Amato,49.03358598,657,-9,269,"Marist College",1,0,5.965985317,1
1992,Maryland,1992MDMikulski,70.99881362,815,-153,497,"Mason-Dixon Polling & Research Inc.",0,1,2.43309313,1
1992,Colorado,1992COCampbell,51.77676322,451,-50,225,"Ciruli Associates",0,1,-0.057461639,1
1992,New York,1992NYD'Amato,49.03358598,522,-18,161,"Zogby Interactive/JZ Analytics",1,0,5.965985317,1
1992,Oklahoma,1992OKNickles,58.54933047,811,-249,470,"Mason-Dixon Polling & Research Inc.",1,0,-4.493088817,1
1992,Arizona,1992AZSargent,31.57054262,410,-66,94,"Arizona State University",0,1,-6.847567198,0
1992,South Carolina,1992SCHartnett,46.94655713,500,-214,170,"American Viewpoint",1,0,-8.172851311,0
1992,Oklahoma,1992OKNickles,58.54933047,805,-81,466,"Mason-Dixon Polling & Research Inc.",1,0,-4.493088817,1
1992,California,1992CABoxer,47.90378958,700,-7,308,"KCAL-TV",0,1,2.089508493,1
1992,Connecticut,1992CTJohnson,38.11771636,630,-14,207,"Quinnipiac University",1,0,1.313478054,0
1992,Connecticut,1992CTJohnson,38.11771636,596,-43,160,"Quinnipiac University",1,0,1.313478054,0
1992,North Carolina,1992NCSanford,46.31751304,854,-9,375,"Raleigh News & Observer",0,1,-4.257897135,0
1992,Alabama,1992ALSellers,33.08501273,813,-92,130,"Mason-Dixon Polling & Research Inc.",1,0,-5.851368454,0
1992,Wisconsin,1992WIFeingold,52.57013495,833,-83,233,"Mason-Dixon Polling & Research Inc.",0,1,5.71757543,0
1992,Oregon,1992ORPackwood,52.13937456,603,-117,241,"Garin-Hart-Yang Research Group",1,0,6.283532856,1
1992,New Hampshire,1992NHGregg,48.14427601,499,-42,179,"University of New Hampshire",1,0,-9.337984623,1
1992,New York,1992NYAbrams,47.78267753,657,-9,308,"Marist College",0,1,5.965985317,0
1992,New York,1992NYAbrams,47.78267753,1456,-25,698,"Gordon S. Black Corp.",0,1,5.965985317,0
1992,New Hampshire,1992NHRauh,45.3263069,800,-32,248,"American Research Group",0,1,-9.337984623,0
1992,Wisconsin,1992WIFeingold,52.57013495,600,-5,312,"Garin-Hart-Yang Research Group",0,1,5.71757543,0
1992,Alaska,1992AKMurkowski,53.04779863,626,-45,300,"Mason-Dixon Polling & Research Inc.",1,0,-8.265369492,1
1992,CaliforniaS,1992CAFeinstein,54.28721616,475,-295,237,"Field Research Corp. (Field Poll)",0,1,2.089508493,1
1992,South Dakota,1992SDDaschle,64.90231543,505,-44,303,"Tom Daschle",0,1,0.707783704,1
1992,California,1992CAHerschensohn,43.00286776,1106,-9,475,"Field Research Corp. (Field Poll)",1,0,2.089508493,0
1992,South Dakota,1992SDHaar,32.50661445,508,-29,116,"Hein Research",1,0,0.707783704,0
1992,CaliforniaS,1992CAFeinstein,54.28721616,624,-56,355,"Field Research Corp. (Field Poll)",0,1,2.089508493,1
1992,New York,1992NYAbrams,47.78267753,755,-131,354,"ABC News/Washington Post",0,1,5.965985317,0
1992,Missouri,1992MORothman-Serot,44.9257195,505,-15,196,"Public Policy Research Centers",0,1,1.90181394,0
1992,North DakotaS,1992NDDalrymple,33.7968661,410,-40,69,"KTHI-TV",1,0,-2.697757213,1
1992,North DakotaS,1992NDDalrymple,33.7968661,502,-28,115,"University of North Dakota",1,0,-2.697757213,1
1992,Wisconsin,1992WIKasten,46.00985531,821,-18,311,"Mason-Dixon Polling & Research Inc.",1,0,5.71757543,1
1992,Illinois,1992ILMoseley-Braun,53.26851107,914,-33,475,"Richard Day Research Inc.",0,1,2.845729828,1
1992,North Carolina,1992NCSanford,46.31751304,832,-191,391,"Mason-Dixon Polling & Research Inc.",0,1,-4.257897135,0
1992,New Hampshire,1992NHGregg,48.14427601,800,-32,400,"American Research Group",1,0,-9.337984623,1
1992,New York,1992NYAbrams,47.78267753,1213,-10,460,"CBS News/New York Times",0,1,5.965985317,0
1992,New York,1992NYAbrams,47.78267753,827,-31,380,"Mason-Dixon Polling & Research Inc.",0,1,5.965985317,0
1992,South Carolina,1992SCHollings,50.06870331,800,-15,296,"Greenville News",0,1,-8.172851311,1
1992,Utah,1992UTOwens,39.7147449,610,-35,225,"Dan Jones & Associates",0,1,-13.4875715,0
1992,Ohio,1992OHDeWine,42.22424185,654,-55,215,"University of Cincinnati (Ohio Poll)",1,0,-1.573305433,1
1992,Oklahoma,1992OKLewis,38.19076144,400,-26,140,"Thomas Kielhorn",0,1,-4.493088817,0
1992,Colorado,1992COCampbell,51.77676322,375,-37,176,"Hill Research Consultants",0,1,-0.057461639,1
1992,Colorado,1992COCampbell,51.77676322,565,-92,316,"Ciruli Associates",0,1,-0.057461639,1
1992,North Carolina,1992NCSanford,46.31751304,803,-74,401,"Mason-Dixon Polling & Research Inc.",0,1,-4.257897135,0
1992,Pennsylvania,1992PASpecter,49.10295039,424,-176,169,"Cromer Group",1,0,2.732595359,1
1992,South Carolina,1992SCHartnett,46.94655713,808,-46,258,"Mason-Dixon Polling & Research Inc.",1,0,-8.172851311,0
1992,Oregon,1992ORPackwood,52.13937456,403,-55,165,"Bardsley & Neidhart",1,0,6.283532856,1
1992,South Dakota,1992SDDaschle,64.90231543,508,-29,330,"Hein Research",0,1,0.707783704,1
1992,Maryland,1992MDKeyes,28.97745875,815,-153,228,"Mason-Dixon Polling & Research Inc.",1,0,2.43309313,0
1992,Vermont,1992VTLeahy,54.16201499,400,-180,256,"Becker Institute",0,1,2.114659619,1
1992,Iowa,1992IALloyd-Jones,27.20020364,829,-123,182,"Mason-Dixon Polling & Research Inc.",0,1,9.043853023,0
1992,CaliforniaS,1992CAFeinstein,54.28721616,1330,-54,704,"Los Angeles Times",0,1,2.089508493,1
1992,New York,1992NYAbrams,47.78267753,790,-78,284,"Zogby Interactive/JZ Analytics",0,1,5.965985317,0
1992,Vermont,1992VTDouglas,43.34515064,400,-180,112,"Becker Institute",1,0,2.114659619,1
1992,Oklahoma,1992OKLewis,38.19076144,400,-50,128,"Thomas Kielhorn",0,1,-4.493088817,0
1992,New York,1992NYAbrams,47.78267753,500,-355,240,"Johnson Survey Research",0,1,5.965985317,0
1992,Wisconsin,1992WIFeingold,52.57013495,809,-219,145,"Mason-Dixon Polling & Research Inc.",0,1,5.71757543,0
1992,Colorado,1992COConsidine,42.70422582,400,-14,176,"Talmey-Drake Research & Strategy Inc.",1,0,-0.057461639,0
1992,Oklahoma,1992OKLewis,38.19076144,500,-180,125,"Thomas Kielhorn",0,1,-4.493088817,0
1992,CaliforniaS,1992CASeymour,37.96344771,819,-61,303,"Mason-Dixon Polling & Research Inc.",1,0,2.089508493,0
1992,New York,1992NYAbrams,47.78267753,824,-105,403,"Mason-Dixon Polling & Research Inc.",0,1,5.965985317,0
1992,Illinois,1992ILWilliamson,43.05715208,823,-125,164,"Mason-Dixon Polling & Research Inc.",1,0,2.845729828,0
1992,Alabama,1992ALSellers,33.08501273,571,-22,102,"Birmingham Post-Herald",1,0,-5.851368454,0
1992,Connecticut,1992CTJohnson,38.11771636,612,-22,189,"Quinnipiac University",1,0,1.313478054,0
1992,Missouri,1992MOBond,51.88704523,800,-43,384,"Kansas City Star",1,0,1.90181394,1
1992,Ohio,1992OHDeWine,42.22424185,669,-56,194,"University of Akron",1,0,-1.573305433,1
1992,Georgia,1992GAFowler,49.35258706,809,-253,469,"Mason-Dixon Polling & Research Inc.",0,1,-6.303308952,1
1992,New York,1992NYD'Amato,49.03358598,755,-131,264,"ABC News/Washington Post",1,0,5.965985317,1
1992,Wisconsin,1992WIFeingold,52.57013495,800,-50,376,"Mason-Dixon Polling & Research Inc.",0,1,5.71757543,0
1992,Iowa,1992IAGrassley,69.61432703,800,-263,504,"Mason-Dixon Polling & Research Inc.",1,0,9.043853023,1
1992,Alaska,1992AKMurkowski,53.04779863,500,-34,245,"Cromer Group",1,0,-8.265369492,1
1992,Oregon,1992ORPackwood,52.13937456,600,-12,240,"Griggs-Anderson Research",1,0,6.283532856,1
1992,New York,1992NYAbrams,47.78267753,601,-337,243,"Zogby Interactive/JZ Analytics",0,1,5.965985317,0
1992,Utah,1992UTOwens,39.7147449,600,-154,198,"Valley Research",0,1,-13.4875715,0
1992,New York,1992NYAbrams,47.78267753,583,-40,285,"Marist College",0,1,5.965985317,0
1992,Vermont,1992VTLeahy,54.16201499,610,-48,390,"Mason-Dixon Polling & Research Inc.",0,1,2.114659619,1
1992,Utah,1992UTBennett,55.38307587,600,-154,186,"Valley Research",1,0,-13.4875715,0
1992,CaliforniaS,1992CASeymour,37.96344771,624,-56,230,"Field Research Corp. (Field Poll)",1,0,2.089508493,0
