Var1,cycle,state,Candidateidentifier,Percentage_of_Vote_won_x,samplesize,daysLeft,numberSupport,pollster,Republican,Democrat,pollsteridx
14669,2018,Pennsylvania,2018PABarletta,42.6,748,-128,329,"SurveyMonkey",1,0,1
14670,2018,Pennsylvania,2018PACasey,55.7,861,-128,482,"SurveyMonkey",0,1,1
14671,2018,Pennsylvania,2018PABarletta,42.6,861,-128,353,"SurveyMonkey",1,0,1
14672,2018,Pennsylvania,2018PACasey,55.7,990,-128,534,"SurveyMonkey",0,1,1
14673,2018,Pennsylvania,2018PABarletta,42.6,990,-128,425,"SurveyMonkey",1,0,1
14674,2018,Pennsylvania,2018PACasey,55.7,990,-128,524,"SurveyMonkey",0,1,1
14675,2018,Pennsylvania,2018PABarletta,42.6,990,-128,425,"SurveyMonkey",1,0,1
14676,2018,Ohio,2018OHBrown,53.4,951,-128,494,"SurveyMonkey",0,1,1
14677,2018,Ohio,2018OHRenacci,46.6,951,-128,418,"SurveyMonkey",1,0,1
14678,2018,Ohio,2018OHBrown,53.4,850,-128,442,"SurveyMonkey",0,1,1
14679,2018,Ohio,2018OHRenacci,46.6,850,-128,391,"SurveyMonkey",1,0,1
14680,2018,Ohio,2018OHBrown,53.4,728,-128,364,"SurveyMonkey",0,1,1
14681,2018,Ohio,2018OHRenacci,46.6,728,-128,342,"SurveyMonkey",1,0,1
14682,2018,Ohio,2018OHBrown,53.4,809,-128,420,"SurveyMonkey",0,1,1
14683,2018,Ohio,2018OHRenacci,46.6,809,-128,364,"SurveyMonkey",1,0,1
14684,2018,Ohio,2018OHBrown,53.4,951,-128,456,"SurveyMonkey",0,1,1
14685,2018,Ohio,2018OHRenacci,46.6,951,-128,465,"SurveyMonkey",1,0,1
14686,2018,Ohio,2018OHBrown,53.4,951,-128,465,"SurveyMonkey",0,1,1
14687,2018,Ohio,2018OHRenacci,46.6,951,-128,446,"SurveyMonkey",1,0,1
14688,2018,West Virginia,2018WVManchin,49.6,892,-128,472,"SurveyMonkey",0,1,1
14689,2018,West Virginia,2018WVMorrisey,46.3,892,-128,356,"SurveyMonkey",1,0,1
14690,2018,West Virginia,2018WVManchin,49.6,804,-128,450,"SurveyMonkey",0,1,1
14691,2018,West Virginia,2018WVMorrisey,46.3,804,-128,321,"SurveyMonkey",1,0,1
14692,2018,West Virginia,2018WVManchin,49.6,672,-128,356,"SurveyMonkey",0,1,1
14693,2018,West Virginia,2018WVMorrisey,46.3,672,-128,282,"SurveyMonkey",1,0,1
14694,2018,West Virginia,2018WVManchin,49.6,740,-128,392,"SurveyMonkey",0,1,1
14695,2018,West Virginia,2018WVMorrisey,46.3,740,-128,303,"SurveyMonkey",1,0,1
14696,2018,West Virginia,2018WVManchin,49.6,892,-128,481,"SurveyMonkey",0,1,1
14697,2018,West Virginia,2018WVMorrisey,46.3,892,-128,356,"SurveyMonkey",1,0,1
14698,2018,West Virginia,2018WVManchin,49.6,892,-128,481,"SurveyMonkey",0,1,1
14699,2018,West Virginia,2018WVMorrisey,46.3,892,-128,365,"SurveyMonkey",1,0,1
14700,2018,Nevada,2018NVRosen,50.4,1097,-128,526,"SurveyMonkey",0,1,1
14701,2018,Nevada,2018NVHeller,45.4,1097,-128,493,"SurveyMonkey",1,0,1
14702,2018,Nevada,2018NVRosen,50.4,993,-128,486,"SurveyMonkey",0,1,1
14703,2018,Nevada,2018NVHeller,45.4,993,-128,466,"SurveyMonkey",1,0,1
14704,2018,Nevada,2018NVRosen,50.4,857,-128,437,"SurveyMonkey",0,1,1
14705,2018,Nevada,2018NVHeller,45.4,857,-128,394,"SurveyMonkey",1,0,1
14706,2018,Nevada,2018NVRosen,50.4,917,-128,440,"SurveyMonkey",0,1,1
14707,2018,Nevada,2018NVHeller,45.4,917,-128,430,"SurveyMonkey",1,0,1
14708,2018,Nevada,2018NVRosen,50.4,1097,-128,526,"SurveyMonkey",0,1,1
14709,2018,Nevada,2018NVHeller,45.4,1097,-128,526,"SurveyMonkey",1,0,1
14710,2018,Nevada,2018NVRosen,50.4,1097,-128,526,"SurveyMonkey",0,1,1
14711,2018,Nevada,2018NVHeller,45.4,1097,-128,515,"SurveyMonkey",1,0,1
14712,2018,Tennessee,2018TNBredesen,43.9,1010,-128,414,"SurveyMonkey",0,1,1
14713,2018,Tennessee,2018TNBlackburn,54.7,1010,-128,555,"SurveyMonkey",1,0,1
14714,2018,Tennessee,2018TNBredesen,43.9,915,-128,366,"SurveyMonkey",0,1,1
14715,2018,Tennessee,2018TNBlackburn,54.7,915,-128,530,"SurveyMonkey",1,0,1
14716,2018,Tennessee,2018TNBredesen,43.9,790,-128,316,"SurveyMonkey",0,1,1
14717,2018,Tennessee,2018TNBlackburn,54.7,790,-128,450,"SurveyMonkey",1,0,1
14718,2018,Tennessee,2018TNBredesen,43.9,866,-128,346,"SurveyMonkey",0,1,1
14719,2018,Tennessee,2018TNBlackburn,54.7,866,-128,493,"SurveyMonkey",1,0,1
14720,2018,Tennessee,2018TNBredesen,43.9,1010,-128,393,"SurveyMonkey",0,1,1
14721,2018,Tennessee,2018TNBlackburn,54.7,1010,-128,585,"SurveyMonkey",1,0,1
14722,2018,Tennessee,2018TNBredesen,43.9,1010,-128,393,"SurveyMonkey",0,1,1
14723,2018,Tennessee,2018TNBlackburn,54.7,1010,-128,585,"SurveyMonkey",1,0,1
14724,2018,Wisconsin,2018WIBaldwin,55.4,968,-128,542,"SurveyMonkey",0,1,1
14725,2018,Wisconsin,2018WIVukmir,44.6,968,-128,387,"SurveyMonkey",1,0,1
14726,2018,Wisconsin,2018WIBaldwin,55.4,903,-128,514,"SurveyMonkey",0,1,1
14727,2018,Wisconsin,2018WIVukmir,44.6,903,-128,370,"SurveyMonkey",1,0,1
14728,2018,Wisconsin,2018WIBaldwin,55.4,800,-128,464,"SurveyMonkey",0,1,1
14729,2018,Wisconsin,2018WIVukmir,44.6,800,-128,320,"SurveyMonkey",1,0,1
14730,2018,Wisconsin,2018WIBaldwin,55.4,847,-128,482,"SurveyMonkey",0,1,1
14731,2018,Wisconsin,2018WIVukmir,44.6,847,-128,338,"SurveyMonkey",1,0,1
14732,2018,Wisconsin,2018WIBaldwin,55.4,968,-128,532,"SurveyMonkey",0,1,1
14733,2018,Wisconsin,2018WIVukmir,44.6,968,-128,406,"SurveyMonkey",1,0,1
14734,2018,Wisconsin,2018WIBaldwin,55.4,968,-128,542,"SurveyMonkey",0,1,1
14735,2018,Wisconsin,2018WIVukmir,44.6,968,-128,406,"SurveyMonkey",1,0,1
14736,2018,Michigan,2018MIStabenow,52.3,978,-128,528,"SurveyMonkey",0,1,1
14737,2018,Michigan,2018MIJames,45.8,978,-128,410,"SurveyMonkey",1,0,1
14738,2018,Michigan,2018MIStabenow,52.3,896,-128,474,"SurveyMonkey",0,1,1
14739,2018,Michigan,2018MIJames,45.8,896,-128,394,"SurveyMonkey",1,0,1
14740,2018,Michigan,2018MIStabenow,52.3,808,-128,436,"SurveyMonkey",0,1,1
14741,2018,Michigan,2018MIJames,45.8,808,-128,347,"SurveyMonkey",1,0,1
14742,2018,Michigan,2018MIStabenow,52.3,843,-128,455,"SurveyMonkey",0,1,1
14743,2018,Michigan,2018MIJames,45.8,843,-128,354,"SurveyMonkey",1,0,1
14744,2018,Michigan,2018MIStabenow,52.3,978,-128,518,"SurveyMonkey",0,1,1
14745,2018,Michigan,2018MIJames,45.8,978,-128,410,"SurveyMonkey",1,0,1
14746,2018,Michigan,2018MIStabenow,52.3,978,-128,518,"SurveyMonkey",0,1,1
14747,2018,Michigan,2018MIJames,45.8,978,-128,420,"SurveyMonkey",1,0,1
14748,2018,Missouri,2018MOMcCaskill,45.6,1038,-128,508,"SurveyMonkey",0,1,1
14749,2018,Missouri,2018MOHawley,51.4,1038,-128,487,"SurveyMonkey",1,0,1
14750,2018,Missouri,2018MOMcCaskill,45.6,967,-128,483,"SurveyMonkey",0,1,1
14751,2018,Missouri,2018MOHawley,51.4,967,-128,464,"SurveyMonkey",1,0,1
14752,2018,Missouri,2018MOMcCaskill,45.6,834,-128,433,"SurveyMonkey",0,1,1
14753,2018,Missouri,2018MOHawley,51.4,834,-128,391,"SurveyMonkey",1,0,1
14754,2018,Missouri,2018MOMcCaskill,45.6,890,-128,436,"SurveyMonkey",0,1,1
14755,2018,Missouri,2018MOHawley,51.4,890,-128,427,"SurveyMonkey",1,0,1
14756,2018,Missouri,2018MOMcCaskill,45.6,1038,-128,477,"SurveyMonkey",0,1,1
14757,2018,Missouri,2018MOHawley,51.4,1038,-128,529,"SurveyMonkey",1,0,1
14758,2018,Missouri,2018MOMcCaskill,45.6,1038,-128,487,"SurveyMonkey",0,1,1
14759,2018,Missouri,2018MOHawley,51.4,1038,-128,519,"SurveyMonkey",1,0,1
14760,2018,Florida,2018FLNelson,50.1,1080,-128,496,"SurveyMonkey",0,1,1
14761,2018,Florida,2018FLScott,49.9,1080,-128,529,"SurveyMonkey",1,0,1
14762,2018,Florida,2018FLNelson,50.1,971,-128,456,"SurveyMonkey",0,1,1
14763,2018,Florida,2018FLScott,49.9,971,-128,495,"SurveyMonkey",1,0,1
14764,2018,Florida,2018FLNelson,50.1,884,-128,406,"SurveyMonkey",0,1,1
14765,2018,Florida,2018FLScott,49.9,884,-128,459,"SurveyMonkey",1,0,1
14766,2018,Florida,2018FLNelson,50.1,937,-128,431,"SurveyMonkey",0,1,1
14767,2018,Florida,2018FLScott,49.9,937,-128,477,"SurveyMonkey",1,0,1
14768,2018,Florida,2018FLNelson,50.1,1080,-128,475,"SurveyMonkey",0,1,1
14769,2018,Florida,2018FLScott,49.9,1080,-128,572,"SurveyMonkey",1,0,1
14770,2018,Florida,2018FLNelson,50.1,1080,-128,475,"SurveyMonkey",0,1,1
14771,2018,Florida,2018FLScott,49.9,1080,-128,550,"SurveyMonkey",1,0,1
14772,2018,Arizona,2018AZSinema,50,1290,-128,619,"SurveyMonkey",0,1,1
14773,2018,Arizona,2018AZMcSally,47.6,1290,-128,567,"SurveyMonkey",1,0,1
14774,2018,Arizona,2018AZSinema,50,1290,-128,670,"SurveyMonkey",0,1,1
14775,2018,Arizona,2018AZSinema,50,1290,-128,735,"SurveyMonkey",0,1,1
14776,2018,Arizona,2018AZSinema,50,1215,-128,619,"SurveyMonkey",0,1,1
14777,2018,Arizona,2018AZMcSally,47.6,1215,-128,546,"SurveyMonkey",1,0,1
14778,2018,Arizona,2018AZSinema,50,1111,-128,566,"SurveyMonkey",0,1,1
14779,2018,Arizona,2018AZMcSally,47.6,1111,-128,511,"SurveyMonkey",1,0,1
14780,2018,Arizona,2018AZSinema,50,1140,-128,581,"SurveyMonkey",0,1,1
14781,2018,Arizona,2018AZMcSally,47.6,1140,-128,513,"SurveyMonkey",1,0,1
14782,2018,Arizona,2018AZSinema,50,1290,-128,632,"SurveyMonkey",0,1,1
14783,2018,Arizona,2018AZMcSally,47.6,1290,-128,606,"SurveyMonkey",1,0,1
14784,2018,Arizona,2018AZSinema,50,1290,-128,606,"SurveyMonkey",0,1,1
14785,2018,Arizona,2018AZMcSally,47.6,1290,-128,593,"SurveyMonkey",1,0,1
14786,2018,Arizona,2018AZSinema,50,1215,-128,643,"SurveyMonkey",0,1,1
14787,2018,Arizona,2018AZSinema,50,1111,-128,588,"SurveyMonkey",0,1,1
14788,2018,Arizona,2018AZSinema,50,1140,-128,592,"SurveyMonkey",0,1,1
14789,2018,Arizona,2018AZSinema,50,1290,-128,657,"SurveyMonkey",0,1,1
14790,2018,Arizona,2018AZSinema,50,1290,-128,657,"SurveyMonkey",0,1,1
14791,2018,Arizona,2018AZSinema,50,1215,-128,716,"SurveyMonkey",0,1,1
14792,2018,Arizona,2018AZSinema,50,1111,-128,644,"SurveyMonkey",0,1,1
14793,2018,Arizona,2018AZSinema,50,1140,-128,661,"SurveyMonkey",0,1,1
14794,2018,Arizona,2018AZSinema,50,1290,-128,735,"SurveyMonkey",0,1,1
14795,2018,Arizona,2018AZSinema,50,1290,-128,722,"SurveyMonkey",0,1,1
14796,2018,California,2018CAFeinstein,54.2,559,-133,257,"SurveyUSA",0,1,1
14797,2018,California,2018CAde Leon,45.8,559,-133,134,"SurveyUSA",0,1,1
14798,2018,Nevada,2018NVRosen,50.4,630,-134,283,"Gravis Marketing",0,1,1
14799,2018,Nevada,2018NVHeller,45.4,630,-134,258,"Gravis Marketing",1,0,1
14800,2018,Minnesota,2018MNKlobuchar,60.3,1574,-135,897,"BK Strategies",0,1,1
14801,2018,Minnesota,2018MNNewberger,36.2,1574,-135,582,"BK Strategies",1,0,1
14802,2018,Pennsylvania,2018PACasey,55.7,500,-135,235,"Suffolk University",0,1,1
14803,2018,Pennsylvania,2018PABarletta,42.6,500,-135,158,"Suffolk University",1,0,1
14804,2018,Virginia,2018VAKaine,57.1,1153,-135,622,"Quinnipiac University",0,1,1
14805,2018,Virginia,2018VAStewart,41.1,1153,-135,415,"Quinnipiac University",1,0,1
14806,2018,Arizona,2018AZSinema,50,650,-138,260,"Emerson College",0,1,1
14807,2018,Arizona,2018AZMcSally,47.6,650,-138,206,"Emerson College",1,0,1
14808,2018,Arizona,2018AZSinema,50,650,-138,279,"Emerson College",0,1,1
14809,2018,Arizona,2018AZSinema,50,650,-138,351,"Emerson College",0,1,1
14810,2018,Texas,2018TXO'Rourke,48.3,1025,-138,369,"YouGov",0,1,1
14811,2018,Texas,2018TXCruz,50.9,1025,-138,451,"YouGov",1,0,1
14812,2018,Texas,2018TXO'Rourke,48.3,821,-138,328,"YouGov",0,1,1
14813,2018,Texas,2018TXCruz,50.9,821,-138,410,"YouGov",1,0,1
14814,2018,Arizona,2018AZSinema,50,1001,-138,430,"YouGov",0,1,1
14815,2018,Arizona,2018AZSinema,50,1001,-138,450,"YouGov",0,1,1
14816,2018,Arizona,2018AZSinema,50,1001,-138,410,"YouGov",0,1,1
14817,2018,Arizona,2018AZMcSally,47.6,1001,-138,340,"YouGov",1,0,1
14818,2018,Florida,2018FLNelson,50.1,1002,-138,400,"YouGov",0,1,1
14819,2018,Florida,2018FLScott,49.9,1002,-138,420,"YouGov",1,0,1
14820,2018,Florida,2018FLNelson,50.1,839,-138,343,"YouGov",0,1,1
14821,2018,Florida,2018FLScott,49.9,839,-138,385,"YouGov",1,0,1
14822,2018,Ohio,2018OHBrown,53.4,778,-138,396,"Marist College",0,1,1
14823,2018,Ohio,2018OHRenacci,46.6,778,-138,295,"Marist College",1,0,1
14824,2018,Arizona,2018AZSinema,50,839,-139,478,"Marist College",0,1,1
14825,2018,Arizona,2018AZSinema,50,839,-139,411,"Marist College",0,1,1
14826,2018,Arizona,2018AZMcSally,47.6,839,-139,318,"Marist College",1,0,1
14827,2018,Arizona,2018AZSinema,50,839,-139,402,"Marist College",0,1,1
14828,2018,Florida,2018FLNelson,50.1,947,-139,464,"Marist College",0,1,1
14829,2018,Florida,2018FLScott,49.9,947,-139,426,"Marist College",1,0,1
14830,2018,Florida,2018FLNelson,50.1,1308,-141,627,"Public Policy Polling",0,1,1
14831,2018,Florida,2018FLScott,49.9,1308,-141,601,"Public Policy Polling",1,0,1
14832,2018,West Virginia,2018WVManchin,49.6,653,-141,319,"Monmouth University",0,1,1
14833,2018,West Virginia,2018WVMorrisey,46.3,653,-141,274,"Monmouth University",1,0,1
14834,2018,West Virginia,2018WVManchin,49.6,653,-141,313,"Monmouth University",0,1,1
14835,2018,West Virginia,2018WVMorrisey,46.3,653,-141,254,"Monmouth University",1,0,1
14836,2018,West Virginia,2018WVManchin,49.6,527,-141,263,"Monmouth University",0,1,1
14837,2018,West Virginia,2018WVMorrisey,46.3,527,-141,223,"Monmouth University",1,0,1
14838,2018,West Virginia,2018WVManchin,49.6,527,-141,258,"Monmouth University",0,1,1
14839,2018,West Virginia,2018WVMorrisey,46.3,527,-141,208,"Monmouth University",1,0,1
14840,2018,West Virginia,2018WVManchin,49.6,527,-141,268,"Monmouth University",0,1,1
14841,2018,West Virginia,2018WVMorrisey,46.3,527,-141,221,"Monmouth University",1,0,1
14842,2018,West Virginia,2018WVManchin,49.6,527,-141,263,"Monmouth University",0,1,1
14843,2018,West Virginia,2018WVMorrisey,46.3,527,-141,205,"Monmouth University",1,0,1
14844,2018,Utah,2018UTWilson,30.9,654,-142,130,"University of Utah",0,1,1
14845,2018,Utah,2018UTRomney,62.6,654,-142,379,"University of Utah",1,0,1
14846,2018,Wisconsin,2018WIBaldwin,55.4,800,-143,392,"Marquette University Law School",0,1,1
14847,2018,Wisconsin,2018WIVukmir,44.6,800,-143,320,"Marquette University Law School",1,0,1
14848,2018,Texas,2018TXO'Rourke,48.3,1200,-143,432,"YouGov",0,1,1
14849,2018,Texas,2018TXCruz,50.9,1200,-143,492,"YouGov",1,0,1
14850,2018,California,2018CAFeinstein,54.2,893,-143,250,"USC Dornsife/LA Times",0,1,1
14851,2018,California,2018CAde Leon,45.8,893,-143,133,"USC Dornsife/LA Times",0,1,1
14852,2018,California,2018CAFeinstein,54.2,767,-143,245,"USC Dornsife/LA Times",0,1,1
14853,2018,California,2018CAde Leon,45.8,767,-143,122,"USC Dornsife/LA Times",0,1,1
14854,2018,New Mexico,2018NMHeinrich,54.1,1199,-144,597,"Carroll Strategies",0,1,1
14855,2018,New Mexico,2018NMRich,30.5,1199,-144,471,"Carroll Strategies",1,0,1
14856,2018,North Dakota,2018NDHeitkamp,55.5,625,-145,275,"Mason-Dixon Polling & Research Inc.",0,1,1
14857,2018,North Dakota,2018NDCramer,44.5,625,-145,300,"Mason-Dixon Polling & Research Inc.",1,0,1
14858,2018,Florida,2018FLNelson,50.1,1251,-145,625,"Gravis Marketing",0,1,1
14859,2018,Florida,2018FLScott,49.9,1251,-145,500,"Gravis Marketing",1,0,1
14860,2018,West Virginia,2018WVManchin,49.6,633,-147,291,"Public Policy Polling",0,1,1
14861,2018,West Virginia,2018WVMorrisey,46.3,633,-147,221,"Public Policy Polling",1,0,1
14862,2018,West Virginia,2018WVManchin,49.6,633,-147,310,"Public Policy Polling",0,1,1
14863,2018,West Virginia,2018WVMorrisey,46.3,633,-147,265,"Public Policy Polling",1,0,1
14864,2018,Montana,2018MTTester,50.3,469,-147,239,"Gravis Marketing",0,1,1
14865,2018,Montana,2018MTRosendale,46.8,469,-147,206,"Gravis Marketing",1,0,1
14866,2018,Missouri,2018MOMcCaskill,45.6,804,-147,377,"Global Strategy Group",0,1,1
14867,2018,Missouri,2018MOHawley,51.4,804,-147,329,"Global Strategy Group",1,0,1
14868,2018,Massachusetts,2018MAWarren,60.4,500,-148,276,"Suffolk University",0,1,1
14869,2018,Massachusetts,2018MADiehl,36.2,500,-148,164,"Suffolk University",1,0,1
14870,2018,Ohio,2018OHBrown,53.4,1082,-148,551,"Quinnipiac University",0,1,1
14871,2018,Ohio,2018OHRenacci,46.6,1082,-148,367,"Quinnipiac University",1,0,1
14872,2018,Ohio,2018OHBrown,53.4,500,-149,267,"Suffolk University",0,1,1
14873,2018,Ohio,2018OHRenacci,46.6,500,-149,183,"Suffolk University",1,0,1
14874,2018,Pennsylvania,2018PACasey,55.7,472,-150,207,"Franklin & Marshall College",0,1,1
14875,2018,Pennsylvania,2018PABarletta,42.6,472,-150,127,"Franklin & Marshall College",1,0,1
14876,2018,New York,2018NYGillibrand,67,745,-153,454,"Siena College",0,1,1
14877,2018,New York,2018NYFarley,33,745,-153,208,"Siena College",1,0,1
14878,2018,Texas,2018TXO'Rourke,48.3,1000,-155,430,"GQR Research (GQRR)",0,1,1
14879,2018,Texas,2018TXCruz,50.9,1000,-155,490,"GQR Research (GQRR)",1,0,1
14880,2018,Rhode Island,2018RIWhitehouse,61.6,501,-156,270,"SocialSphere",0,1,1
14881,2018,Rhode Island,2018RIFlanders,38.4,501,-156,160,"SocialSphere",1,0,1
14882,2018,Florida,2018FLNelson,50.1,605,-156,272,"Cherry Communications",0,1,1
14883,2018,Florida,2018FLScott,49.9,605,-156,290,"Cherry Communications",1,0,1
14884,2018,Ohio,2018OHBrown,53.4,400,-160,180,"America First Policies",0,1,1
14885,2018,Ohio,2018OHRenacci,46.6,400,-160,164,"America First Policies",1,0,1
14886,2018,Florida,2018FLNelson,50.1,506,-160,174,"Saint Leo University",0,1,1
14887,2018,Florida,2018FLScott,49.9,506,-160,199,"Saint Leo University",1,0,1
14888,2018,Florida,2018FLNelson,50.1,1199,-161,467,"Morning Consult",0,1,1
14889,2018,Florida,2018FLScott,49.9,1199,-161,479,"Morning Consult",1,0,1
14890,2018,Virginia,2018VAKaine,57.1,555,-161,244,"Roanoke College",0,1,1
14891,2018,Virginia,2018VAStewart,41.1,555,-161,183,"Roanoke College",1,0,1
14892,2018,Texas,2018TXO'Rourke,48.3,961,-162,374,"Quinnipiac University",0,1,1
14893,2018,Texas,2018TXCruz,50.9,961,-162,480,"Quinnipiac University",1,0,1
14894,2018,Texas,2018TXO'Rourke,48.3,601,-163,216,"Baselice & Associates",0,1,1
14895,2018,Texas,2018TXCruz,50.9,601,-163,288,"Baselice & Associates",1,0,1
14896,2018,Massachusetts,2018MAWarren,60.4,501,-165,270,"MassINC Polling Group",0,1,1
14897,2018,Massachusetts,2018MADiehl,36.2,501,-165,95,"MassINC Polling Group",1,0,1
14898,2018,Ohio,2018OHBrown,53.4,800,-166,384,"Fallon Research & Communications",0,1,1
14899,2018,Ohio,2018OHRenacci,46.6,800,-166,272,"Fallon Research & Communications",1,0,1
14900,2018,Washington,2018WACantwell,58.4,675,-168,351,"Public Policy Polling",0,1,1
14901,2018,Washington,2018WAHutchison,41.6,675,-168,243,"Public Policy Polling",1,0,1
14902,2018,West Virginia,2018WVManchin,49.6,543,-169,287,"Gravis Marketing",0,1,1
14903,2018,West Virginia,2018WVMorrisey,46.3,543,-169,217,"Gravis Marketing",1,0,1
14904,2018,West Virginia,2018WVManchin,49.6,543,-169,276,"Gravis Marketing",0,1,1
14905,2018,West Virginia,2018WVMorrisey,46.3,543,-169,211,"Gravis Marketing",1,0,1
14906,2018,Texas,2018TXO'Rourke,48.3,861,-169,361,"Public Policy Polling",0,1,1
14907,2018,Texas,2018TXCruz,50.9,861,-169,413,"Public Policy Polling",1,0,1
14908,2018,Texas,2018TXO'Rourke,48.3,575,-170,230,"JMC Analytics",0,1,1
14909,2018,Texas,2018TXCruz,50.9,575,-170,270,"JMC Analytics",1,0,1
14910,2018,New Jersey,2018NJMenendez,54,856,-170,239,"Fairleigh Dickinson University (PublicMind)",0,1,1
14911,2018,New Jersey,2018NJHugin,42.8,856,-170,205,"Fairleigh Dickinson University (PublicMind)",1,0,1
14912,2018,West Virginia,2018WVManchin,49.6,602,-175,313,"Garin-Hart-Yang Research Group",0,1,1
14913,2018,West Virginia,2018WVMorrisey,46.3,602,-175,240,"Garin-Hart-Yang Research Group",1,0,1
14914,2018,West Virginia,2018WVManchin,49.6,600,-175,300,"Global Strategy Group",0,1,1
14915,2018,West Virginia,2018WVMorrisey,46.3,600,-175,252,"Global Strategy Group",1,0,1
14916,2018,West Virginia,2018WVManchin,49.6,600,-175,282,"Global Strategy Group",0,1,1
14917,2018,West Virginia,2018WVMorrisey,46.3,600,-175,240,"Global Strategy Group",1,0,1
14918,2018,Indiana,2018INDonnelly,45,400,-176,184,"Gravis Marketing",0,1,1
14919,2018,Indiana,2018INBraun,50.9,400,-176,188,"Gravis Marketing",1,0,1
14920,2018,West Virginia,2018WVManchin,49.6,400,-181,176,"WPA Intelligence (WPAi)",0,1,1
14921,2018,West Virginia,2018WVMorrisey,46.3,400,-181,184,"WPA Intelligence (WPAi)",1,0,1
14922,2018,Missouri,2018MOMcCaskill,45.6,898,-181,431,"TJP Strategies",0,1,1
14923,2018,Missouri,2018MOHawley,51.4,898,-181,395,"TJP Strategies",1,0,1
14924,2018,Florida,2018FLNelson,50.1,1000,-184,400,"Florida Atlantic University",0,1,1
14925,2018,Florida,2018FLScott,49.9,1000,-184,440,"Florida Atlantic University",1,0,1
14926,2018,Florida,2018FLNelson,50.1,728,-184,327,"Florida Atlantic University",0,1,1
14927,2018,Florida,2018FLScott,49.9,728,-184,327,"Florida Atlantic University",1,0,1
14928,2018,Nevada,2018NVRosen,50.4,637,-190,280,"Public Policy Polling",0,1,1
14929,2018,Nevada,2018NVHeller,45.4,637,-190,267,"Public Policy Polling",1,0,1
14930,2018,Tennessee,2018TNBredesen,43.9,609,-190,280,"Public Policy Polling",0,1,1
14931,2018,Tennessee,2018TNBlackburn,54.7,609,-190,261,"Public Policy Polling",1,0,1
14932,2018,New York,2018NYGillibrand,67,1076,-190,624,"Quinnipiac University",0,1,1
14933,2018,New York,2018NYFarley,33,1076,-190,247,"Quinnipiac University",1,0,1
14934,2018,Missouri,2018MOMcCaskill,45.6,600,-192,267,"Emerson College",0,1,1
14935,2018,Missouri,2018MOHawley,51.4,600,-192,267,"Emerson College",1,0,1
14936,2018,Nevada,2018NVRosen,50.4,1332,-198,666,"SurveyMonkey",0,1,1
14937,2018,Nevada,2018NVHeller,45.4,1332,-198,586,"SurveyMonkey",1,0,1
14938,2018,Tennessee,2018TNBredesen,43.9,1638,-198,786,"SurveyMonkey",0,1,1
14939,2018,Tennessee,2018TNBlackburn,54.7,1638,-198,769,"SurveyMonkey",1,0,1
14940,2018,Arizona,2018AZSinema,50,1667,-198,850,"SurveyMonkey",0,1,1
14941,2018,Arizona,2018AZMcSally,47.6,1667,-198,700,"SurveyMonkey",1,0,1
14942,2018,Arizona,2018AZSinema,50,1667,-198,850,"SurveyMonkey",0,1,1
14943,2018,Arizona,2018AZSinema,50,1667,-198,1016,"SurveyMonkey",0,1,1
14944,2018,Missouri,2018MOMcCaskill,45.6,1542,-202,740,"TJP Strategies",0,1,1
14945,2018,Missouri,2018MOHawley,51.4,1542,-202,678,"TJP Strategies",1,0,1
14946,2018,Tennessee,2018TNBredesen,43.9,625,-202,287,"Mason-Dixon Polling & Research Inc.",0,1,1
14947,2018,Tennessee,2018TNBlackburn,54.7,625,-202,268,"Mason-Dixon Polling & Research Inc.",1,0,1
14948,2018,Nevada,2018NVRosen,50.4,600,-202,234,"Mellman Group",0,1,1
14949,2018,Nevada,2018NVHeller,45.4,600,-202,240,"Mellman Group",1,0,1
14950,2018,California,2018CAFeinstein,54.2,900,-203,340,"Probolsky Research",0,1,1
14951,2018,California,2018CAde Leon,45.8,900,-203,242,"Probolsky Research",0,1,1
14952,2018,Missouri,2018MOMcCaskill,45.6,600,-203,276,"OnMessage Inc.",0,1,1
14953,2018,Missouri,2018MOHawley,51.4,600,-203,282,"OnMessage Inc.",1,0,1
14954,2018,Texas,2018TXO'Rourke,48.3,1029,-204,452,"Quinnipiac University",0,1,1
14955,2018,Texas,2018TXCruz,50.9,1029,-204,483,"Quinnipiac University",1,0,1
14956,2018,New York,2018NYGillibrand,67,692,-209,401,"Siena College",0,1,1
14957,2018,New York,2018NYFarley,33,692,-209,186,"Siena College",1,0,1
14958,2018,Pennsylvania,2018PACasey,55.7,414,-209,198,"Muhlenberg College",0,1,1
14959,2018,Pennsylvania,2018PABarletta,42.6,414,-209,132,"Muhlenberg College",1,0,1
14960,2018,Mississippi,2018MSBaria,39.5,1000,-210,313,"Triumph Campaigns",0,1,1
14961,2018,Mississippi,2018MSWicker,58.5,1000,-210,481,"Triumph Campaigns",1,0,1
14962,2018,Arizona,2018AZSinema,50,600,-210,288,"OH Predictive Insights/MBQF",0,1,1
14963,2018,Arizona,2018AZMcSally,47.6,600,-210,252,"OH Predictive Insights/MBQF",1,0,1
14964,2018,Arizona,2018AZSinema,50,600,-210,300,"OH Predictive Insights/MBQF",0,1,1
14965,2018,Arizona,2018AZSinema,50,600,-210,354,"OH Predictive Insights/MBQF",0,1,1
14966,2018,Florida,2018FLNelson,50.1,661,-210,330,"Public Policy Polling",0,1,1
