cycle,state,pollster,samplesize,candidate_name,Candidateidentifier,daysLeft,numberSupport,Democrat,Republican,Percentage.of.Vote.won.x,pvi,experienced
2018,Nevada,SurveyMonkey,917,Dean Heller,2018NVHeller,-149,430.0,0,1,45.4,0.039999588,1.0
2018,Nevada,SurveyMonkey,1097,Jacky Rosen,2018NVRosen,-149,526.0,1,0,50.4,0.039999588,1.0
2018,Nevada,SurveyMonkey,1097,Dean Heller,2018NVHeller,-149,526.0,0,1,45.4,0.039999588,1.0
2018,Nevada,SurveyMonkey,1097,Dean Heller,2018NVHeller,-149,515.0,0,1,45.4,0.039999588,1.0
2018,Tennessee,SurveyMonkey,915,Phil Bredesen,2018TNBredesen,-149,366.0,1,0,43.9,-14.12184488,1.0
2018,Tennessee,SurveyMonkey,915,Marsha Blackburn,2018TNBlackburn,-149,530.0,0,1,54.7,-14.12184488,1.0
2018,Tennessee,SurveyMonkey,790,Phil Bredesen,2018TNBredesen,-149,316.0,1,0,43.9,-14.12184488,1.0
2018,Tennessee,SurveyMonkey,790,Marsha Blackburn,2018TNBlackburn,-149,450.0,0,1,54.7,-14.12184488,1.0
2018,Tennessee,SurveyMonkey,866,Phil Bredesen,2018TNBredesen,-149,346.0,1,0,43.9,-14.12184488,1.0
2018,Tennessee,SurveyMonkey,866,Marsha Blackburn,2018TNBlackburn,-149,493.0,0,1,54.7,-14.12184488,1.0
2018,Tennessee,SurveyMonkey,1010,Phil Bredesen,2018TNBredesen,-149,393.0,1,0,43.9,-14.12184488,1.0
2018,Tennessee,SurveyMonkey,1010,Marsha Blackburn,2018TNBlackburn,-149,585.0,0,1,54.7,-14.12184488,1.0
2018,Wisconsin,SurveyMonkey,903,Tammy Baldwin,2018WIBaldwin,-149,514.0,1,0,55.4,-1.482069759,1.0
2018,Wisconsin,SurveyMonkey,903,Leah Vukmir,2018WIVukmir,-149,370.0,0,1,44.6,-1.482069759,1.0
2018,Wisconsin,SurveyMonkey,800,Tammy Baldwin,2018WIBaldwin,-149,464.0,1,0,55.4,-1.482069759,1.0
2018,Wisconsin,SurveyMonkey,800,Leah Vukmir,2018WIVukmir,-149,320.0,0,1,44.6,-1.482069759,1.0
2018,Wisconsin,SurveyMonkey,847,Tammy Baldwin,2018WIBaldwin,-149,482.0,1,0,55.4,-1.482069759,1.0
2018,Wisconsin,SurveyMonkey,847,Leah Vukmir,2018WIVukmir,-149,338.0,0,1,44.6,-1.482069759,1.0
2018,Wisconsin,SurveyMonkey,968,Tammy Baldwin,2018WIBaldwin,-149,532.0,1,0,55.4,-1.482069759,1.0
2018,Wisconsin,SurveyMonkey,968,Leah Vukmir,2018WIVukmir,-149,406.0,0,1,44.6,-1.482069759,1.0
2018,Wisconsin,SurveyMonkey,968,Tammy Baldwin,2018WIBaldwin,-149,542.0,1,0,55.4,-1.482069759,1.0
2018,Michigan,SurveyMonkey,896,Debbie Stabenow,2018MIStabenow,-149,474.0,1,0,52.3,0.110617903,1.0
2018,Michigan,SurveyMonkey,896,John James,2018MIJames,-149,394.0,0,1,45.8,0.110617903,0.0
2018,Michigan,SurveyMonkey,808,Debbie Stabenow,2018MIStabenow,-149,436.0,1,0,52.3,0.110617903,1.0
2018,Michigan,SurveyMonkey,808,John James,2018MIJames,-149,347.0,0,1,45.8,0.110617903,0.0
2018,Michigan,SurveyMonkey,843,Debbie Stabenow,2018MIStabenow,-149,455.0,1,0,52.3,0.110617903,1.0
2018,Michigan,SurveyMonkey,843,John James,2018MIJames,-149,354.0,0,1,45.8,0.110617903,0.0
2018,Michigan,SurveyMonkey,978,Debbie Stabenow,2018MIStabenow,-149,518.0,1,0,52.3,0.110617903,1.0
2018,Michigan,SurveyMonkey,978,John James,2018MIJames,-149,410.0,0,1,45.8,0.110617903,0.0
2018,Michigan,SurveyMonkey,978,John James,2018MIJames,-149,420.0,0,1,45.8,0.110617903,0.0
2018,Missouri,SurveyMonkey,967,Claire McCaskill,2018MOMcCaskill,-149,483.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,SurveyMonkey,967,Josh Hawley,2018MOHawley,-149,464.0,0,1,51.4,-6.881433406,1.0
2018,Missouri,SurveyMonkey,834,Claire McCaskill,2018MOMcCaskill,-149,433.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,SurveyMonkey,834,Josh Hawley,2018MOHawley,-149,391.0,0,1,51.4,-6.881433406,1.0
2018,Missouri,SurveyMonkey,890,Claire McCaskill,2018MOMcCaskill,-149,436.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,SurveyMonkey,890,Josh Hawley,2018MOHawley,-149,427.0,0,1,51.4,-6.881433406,1.0
2018,Missouri,SurveyMonkey,1038,Claire McCaskill,2018MOMcCaskill,-149,477.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,SurveyMonkey,1038,Josh Hawley,2018MOHawley,-149,529.0,0,1,51.4,-6.881433406,1.0
2018,Missouri,SurveyMonkey,1038,Claire McCaskill,2018MOMcCaskill,-149,487.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,SurveyMonkey,1038,Josh Hawley,2018MOHawley,-149,519.0,0,1,51.4,-6.881433406,1.0
2018,Florida,SurveyMonkey,971,Bill Nelson,2018FLNelson,-149,456.0,1,0,49.9,-1.790610365,1.0
2018,Florida,SurveyMonkey,971,Rick Scott,2018FLScott,-149,495.0,0,1,50.1,-1.790610365,1.0
2018,Florida,SurveyMonkey,884,Bill Nelson,2018FLNelson,-149,406.0,1,0,49.9,-1.790610365,1.0
2018,Florida,SurveyMonkey,884,Rick Scott,2018FLScott,-149,459.0,0,1,50.1,-1.790610365,1.0
2018,Florida,SurveyMonkey,937,Bill Nelson,2018FLNelson,-149,431.0,1,0,49.9,-1.790610365,1.0
2018,Florida,SurveyMonkey,937,Rick Scott,2018FLScott,-149,477.0,0,1,50.1,-1.790610365,1.0
2018,Florida,SurveyMonkey,1080,Bill Nelson,2018FLNelson,-149,475.0,1,0,49.9,-1.790610365,1.0
2018,Florida,SurveyMonkey,1080,Rick Scott,2018FLScott,-149,572.0,0,1,50.1,-1.790610365,1.0
2018,Florida,SurveyMonkey,1080,Rick Scott,2018FLScott,-149,550.0,0,1,50.1,-1.790610365,1.0
2018,Arizona,SurveyMonkey,1215,Kyrsten Sinema,2018AZSinema,-149,619.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1215,Martha McSally,2018AZMcSally,-149,546.0,0,1,47.6,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1111,Kyrsten Sinema,2018AZSinema,-149,566.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1111,Martha McSally,2018AZMcSally,-149,511.0,0,1,47.6,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1140,Kyrsten Sinema,2018AZSinema,-149,581.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1140,Martha McSally,2018AZMcSally,-149,513.0,0,1,47.6,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1290,Kyrsten Sinema,2018AZSinema,-149,632.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1290,Martha McSally,2018AZMcSally,-149,606.0,0,1,47.6,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1290,Kyrsten Sinema,2018AZSinema,-149,606.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1290,Martha McSally,2018AZMcSally,-149,593.0,0,1,47.6,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1215,Kyrsten Sinema,2018AZSinema,-149,643.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1111,Kyrsten Sinema,2018AZSinema,-149,588.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1140,Kyrsten Sinema,2018AZSinema,-149,592.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1290,Kyrsten Sinema,2018AZSinema,-149,657.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1215,Kyrsten Sinema,2018AZSinema,-149,716.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1111,Kyrsten Sinema,2018AZSinema,-149,644.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1140,Kyrsten Sinema,2018AZSinema,-149,661.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1290,Kyrsten Sinema,2018AZSinema,-149,735.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1290,Kyrsten Sinema,2018AZSinema,-149,722.0,1,0,50.0,-4.106799945,1.0
2018,California,SurveyUSA,559,Dianne Feinstein,2018CAFeinstein,-134,257.0,1,0,54.2,10.76322564,1.0
2018,California,SurveyUSA,559,Kevin de León,2018CAde Leon,-134,134.0,1,0,45.8,10.76322564,1.0
2018,Nevada,Gravis Marketing,630,Jacky Rosen,2018NVRosen,-137,283.0,1,0,50.4,0.039999588,1.0
2018,Nevada,Gravis Marketing,630,Dean Heller,2018NVHeller,-137,258.0,0,1,45.4,0.039999588,1.0
2018,Pennsylvania,Suffolk University,500,Robert P. Casey Jr.,2018PACasey,-139,235.0,1,0,55.7,0.390350973,1.0
2018,Pennsylvania,Suffolk University,500,Lou Barletta,2018PABarletta,-139,158.0,0,1,42.6,0.390350973,1.0
2018,Virginia,Quinnipiac University,1153,Tim Kaine,2018VAKaine,-139,622.0,1,0,57.1,0.7271012379999999,1.0
2018,Virginia,Quinnipiac University,1153,Corey Stewart,2018VAStewart,-139,415.0,0,1,41.1,0.7271012379999999,1.0
2018,Arizona,Emerson College,650,Kyrsten Sinema,2018AZSinema,-139,260.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,Emerson College,650,Martha McSally,2018AZMcSally,-139,206.0,0,1,47.6,-4.106799945,1.0
2018,Arizona,Emerson College,650,Kyrsten Sinema,2018AZSinema,-139,279.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,Emerson College,650,Kyrsten Sinema,2018AZSinema,-139,351.0,1,0,50.0,-4.106799945,1.0
2018,Texas,YouGov,821,Beto O'Rourke,2018TXO'Rourke,-141,328.0,1,0,48.3,-7.023984994,1.0
2018,Texas,YouGov,821,Ted Cruz,2018TXCruz,-141,410.0,0,1,50.9,-7.023984994,1.0
2018,Arizona,YouGov,1001,Kyrsten Sinema,2018AZSinema,-141,430.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,YouGov,1001,Kyrsten Sinema,2018AZSinema,-141,450.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,YouGov,1001,Kyrsten Sinema,2018AZSinema,-141,410.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,YouGov,1001,Martha McSally,2018AZMcSally,-141,340.0,0,1,47.6,-4.106799945,1.0
2018,Florida,YouGov,839,Bill Nelson,2018FLNelson,-141,343.0,1,0,49.9,-1.790610365,1.0
2018,Florida,YouGov,839,Rick Scott,2018FLScott,-141,385.0,0,1,50.1,-1.790610365,1.0
2018,Ohio,Marist College,778,Sherrod Brown,2018OHBrown,-143,396.0,1,0,53.4,-4.171365879,1.0
2018,Ohio,Marist College,778,Jim Renacci,2018OHRenacci,-143,295.0,0,1,46.6,-4.171365879,1.0
2018,Arizona,Marist College,839,Kyrsten Sinema,2018AZSinema,-143,478.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,Marist College,839,Kyrsten Sinema,2018AZSinema,-143,411.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,Marist College,839,Martha McSally,2018AZMcSally,-143,318.0,0,1,47.6,-4.106799945,1.0
2018,Arizona,Marist College,839,Kyrsten Sinema,2018AZSinema,-143,402.0,1,0,50.0,-4.106799945,1.0
2018,Florida,Marist College,947,Bill Nelson,2018FLNelson,-143,464.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Marist College,947,Rick Scott,2018FLScott,-143,426.0,0,1,50.1,-1.790610365,1.0
2018,Florida,Public Policy Polling,1308,Bill Nelson,2018FLNelson,-142,627.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Public Policy Polling,1308,Rick Scott,2018FLScott,-142,601.0,0,1,50.1,-1.790610365,1.0
2018,West Virginia,Monmouth University,527,"Joe Manchin, III",2018WVManchin,-146,263.0,1,0,49.6,-13.38955503,1.0
2018,West Virginia,Monmouth University,527,Patrick Morrisey,2018WVMorrisey,-146,223.0,0,1,46.3,-13.38955503,1.0
2018,West Virginia,Monmouth University,527,"Joe Manchin, III",2018WVManchin,-146,258.0,1,0,49.6,-13.38955503,1.0
2018,West Virginia,Monmouth University,527,Patrick Morrisey,2018WVMorrisey,-146,208.0,0,1,46.3,-13.38955503,1.0
2018,West Virginia,Monmouth University,527,"Joe Manchin, III",2018WVManchin,-146,268.0,1,0,49.6,-13.38955503,1.0
2018,West Virginia,Monmouth University,527,Patrick Morrisey,2018WVMorrisey,-146,221.0,0,1,46.3,-13.38955503,1.0
2018,West Virginia,Monmouth University,527,Patrick Morrisey,2018WVMorrisey,-146,205.0,0,1,46.3,-13.38955503,1.0
2018,Utah,University of Utah,654,Jenny Wilson,2018UTWilson,-149,130.0,1,0,30.9,-16.22280025,1.0
2018,Utah,University of Utah,654,Mitt Romney,2018UTRomney,-149,379.0,0,1,62.6,-16.22280025,1.0
2018,Wisconsin,Marquette University Law School,800,Tammy Baldwin,2018WIBaldwin,-147,392.0,1,0,55.4,-1.482069759,1.0
2018,Wisconsin,Marquette University Law School,800,Leah Vukmir,2018WIVukmir,-147,320.0,0,1,44.6,-1.482069759,1.0
2018,Texas,YouGov,1200,Beto O'Rourke,2018TXO'Rourke,-152,432.0,1,0,48.3,-7.023984994,1.0
2018,Texas,YouGov,1200,Ted Cruz,2018TXCruz,-152,492.0,0,1,50.9,-7.023984994,1.0
2018,California,USC Dornsife/Los Angeles Times,767,Dianne Feinstein,2018CAFeinstein,-154,245.0,1,0,54.2,10.76322564,1.0
2018,California,USC Dornsife/Los Angeles Times,767,Kevin de León,2018CAde Leon,-154,122.0,1,0,45.8,10.76322564,1.0
2018,New Mexico,Carroll Strategies,1199,Martin Heinrich,2018NMHeinrich,-145,597.0,1,0,54.1,2.403798731,1.0
2018,New Mexico,Carroll Strategies,1199,Mick Rich,2018NMRich,-145,471.0,0,1,30.5,2.403798731,0.0
2018,North Dakota,Mason-Dixon Polling & Strategy,625,Heidi Heitkamp,2018NDHeitkamp,-147,275.0,1,0,45.5,-15.10961444,1.0
2018,North Dakota,Mason-Dixon Polling & Strategy,625,Kevin Cramer,2018NDCramer,-147,300.0,0,1,55.5,-15.10961444,1.0
2018,Florida,Gravis Marketing,1251,Bill Nelson,2018FLNelson,-160,625.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Gravis Marketing,1251,Rick Scott,2018FLScott,-160,500.0,0,1,50.1,-1.790610365,1.0
2018,West Virginia,Public Policy Polling,633,"Joe Manchin, III",2018WVManchin,-148,291.0,1,0,49.6,-13.38955503,1.0
2018,West Virginia,Public Policy Polling,633,Patrick Morrisey,2018WVMorrisey,-148,221.0,0,1,46.3,-13.38955503,1.0
2018,West Virginia,Public Policy Polling,633,"Joe Manchin, III",2018WVManchin,-148,310.0,1,0,49.6,-13.38955503,1.0
2018,West Virginia,Public Policy Polling,633,Patrick Morrisey,2018WVMorrisey,-148,265.0,0,1,46.3,-13.38955503,1.0
2018,Montana,Gravis Marketing,469,Jon Tester,2018MTTester,-149,239.0,1,0,50.3,-8.652566712,1.0
2018,Montana,Gravis Marketing,469,Matt Rosendale,2018MTRosendale,-149,206.0,0,1,46.8,-8.652566712,1.0
2018,Massachusetts,Suffolk University,500,Elizabeth Warren,2018MAWarren,-152,276.0,1,0,60.4,10.77644895,1.0
2018,Massachusetts,Suffolk University,500,Geoff Diehl,2018MADiehl,-152,164.0,0,1,36.2,10.77644895,1.0
2018,Ohio,Quinnipiac University,1082,Sherrod Brown,2018OHBrown,-153,551.0,1,0,53.4,-4.171365879,1.0
2018,Ohio,Quinnipiac University,1082,Jim Renacci,2018OHRenacci,-153,367.0,0,1,46.6,-4.171365879,1.0
2018,Ohio,Suffolk University,500,Sherrod Brown,2018OHBrown,-154,267.0,1,0,53.4,-4.171365879,1.0
2018,Ohio,Suffolk University,500,Jim Renacci,2018OHRenacci,-154,183.0,0,1,46.6,-4.171365879,1.0
2018,Pennsylvania,Franklin & Marshall College,472,Robert P. Casey Jr.,2018PACasey,-156,207.0,1,0,55.7,0.390350973,1.0
2018,Pennsylvania,Franklin & Marshall College,472,Lou Barletta,2018PABarletta,-156,127.0,0,1,42.6,0.390350973,1.0
2018,New York,Siena College,745,Kirsten E. Gillibrand,2018NYGillibrand,-156,454.0,1,0,67.0,9.796951795,1.0
2018,New York,Siena College,745,Chele Farley,2018NYFarley,-156,208.0,0,1,33.0,9.796951795,0.0
2018,Rhode Island,SocialSphere,501,Sheldon Whitehouse,2018RIWhitehouse,-161,270.0,1,0,61.6,8.381222974,1.0
2018,Rhode Island,SocialSphere,501,Bob Flanders,2018RIFlanders,-161,160.0,0,1,38.4,8.381222974,0.0
2018,Florida,Saint Leo University,506,Bill Nelson,2018FLNelson,-166,174.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Saint Leo University,506,Rick Scott,2018FLScott,-166,199.0,0,1,50.1,-1.790610365,1.0
2018,Florida,Morning Consult,1199,Bill Nelson,2018FLNelson,-162,467.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Morning Consult,1199,Rick Scott,2018FLScott,-162,479.0,0,1,50.1,-1.790610365,1.0
2018,Virginia,Roanoke College,555,Tim Kaine,2018VAKaine,-171,244.0,1,0,57.1,0.7271012379999999,1.0
2018,Virginia,Roanoke College,555,Corey Stewart,2018VAStewart,-171,183.0,0,1,41.1,0.7271012379999999,1.0
2018,Texas,Quinnipiac University,961,Beto O'Rourke,2018TXO'Rourke,-168,374.0,1,0,48.3,-7.023984994,1.0
2018,Texas,Quinnipiac University,961,Ted Cruz,2018TXCruz,-168,480.0,0,1,50.9,-7.023984994,1.0
2018,Massachusetts,MassINC Polling Group,501,Elizabeth Warren,2018MAWarren,-169,270.0,1,0,60.4,10.77644895,1.0
2018,Massachusetts,MassINC Polling Group,501,Geoff Diehl,2018MADiehl,-169,95.0,0,1,36.2,10.77644895,1.0
2018,Ohio,Fallon Research & Communications,800,Sherrod Brown,2018OHBrown,-170,384.0,1,0,53.4,-4.171365879,1.0
2018,Ohio,Fallon Research & Communications,800,Jim Renacci,2018OHRenacci,-170,272.0,0,1,46.6,-4.171365879,1.0
2018,Washington,Public Policy Polling,675,Maria Cantwell,2018WACantwell,-169,351.0,1,0,58.4,4.727850992,1.0
2018,Washington,Public Policy Polling,675,Susan Hutchison,2018WAHutchison,-169,243.0,0,1,41.6,4.727850992,0.0
2018,West Virginia,Gravis Marketing,543,"Joe Manchin, III",2018WVManchin,-169,287.0,1,0,49.6,-13.38955503,1.0
2018,West Virginia,Gravis Marketing,543,Patrick Morrisey,2018WVMorrisey,-169,217.0,0,1,46.3,-13.38955503,1.0
2018,West Virginia,Gravis Marketing,543,"Joe Manchin, III",2018WVManchin,-169,276.0,1,0,49.6,-13.38955503,1.0
2018,West Virginia,Gravis Marketing,543,Patrick Morrisey,2018WVMorrisey,-169,211.0,0,1,46.3,-13.38955503,1.0
2018,New Jersey,Fairleigh Dickinson University (PublicMind),856,Robert Menendez,2018NJMenendez,-175,239.0,1,0,54.0,5.440680607000001,1.0
2018,New Jersey,Fairleigh Dickinson University (PublicMind),856,Bob Hugin,2018NJHugin,-175,205.0,0,1,42.8,5.440680607000001,0.0
2018,Indiana,Gravis Marketing,400,Joe Donnelly,2018INDonnelly,-181,184.0,1,0,45.0,-8.112056678,1.0
2018,Indiana,Gravis Marketing,400,Mike Braun,2018INBraun,-181,188.0,0,1,50.9,-8.112056678,1.0
2018,West Virginia,WPA Intelligence (WPAi),400,"Joe Manchin, III",2018WVManchin,-181,176.0,1,0,49.6,-13.38955503,1.0
2018,West Virginia,WPA Intelligence (WPAi),400,Patrick Morrisey,2018WVMorrisey,-181,184.0,0,1,46.3,-13.38955503,1.0
2018,Missouri,TJP Strategies,898,Claire McCaskill,2018MOMcCaskill,-182,431.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,TJP Strategies,898,Josh Hawley,2018MOHawley,-182,395.0,0,1,51.4,-6.881433406,1.0
2018,Florida,Florida Atlantic University,728,Bill Nelson,2018FLNelson,-187,327.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Florida Atlantic University,728,Rick Scott,2018FLScott,-187,327.0,0,1,50.1,-1.790610365,1.0
2018,New York,Quinnipiac University,1076,Kirsten E. Gillibrand,2018NYGillibrand,-195,624.0,1,0,67.0,9.796951795,1.0
2018,New York,Quinnipiac University,1076,Chele Farley,2018NYFarley,-195,247.0,0,1,33.0,9.796951795,0.0
2018,Missouri,Emerson College,600,Claire McCaskill,2018MOMcCaskill,-195,267.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,Emerson College,600,Josh Hawley,2018MOHawley,-195,267.0,0,1,51.4,-6.881433406,1.0
2018,Nevada,SurveyMonkey,1332,Jacky Rosen,2018NVRosen,-219,666.0,1,0,50.4,0.039999588,1.0
2018,Nevada,SurveyMonkey,1332,Dean Heller,2018NVHeller,-219,586.0,0,1,45.4,0.039999588,1.0
2018,Tennessee,SurveyMonkey,1638,Phil Bredesen,2018TNBredesen,-219,786.0,1,0,43.9,-14.12184488,1.0
2018,Tennessee,SurveyMonkey,1638,Marsha Blackburn,2018TNBlackburn,-219,769.0,0,1,54.7,-14.12184488,1.0
2018,Arizona,SurveyMonkey,1667,Kyrsten Sinema,2018AZSinema,-219,850.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1667,Martha McSally,2018AZMcSally,-219,700.0,0,1,47.6,-4.106799945,1.0
2018,Arizona,SurveyMonkey,1667,Kyrsten Sinema,2018AZSinema,-219,1016.0,1,0,50.0,-4.106799945,1.0
2018,Missouri,TJP Strategies,1542,Claire McCaskill,2018MOMcCaskill,-203,740.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,TJP Strategies,1542,Josh Hawley,2018MOHawley,-203,678.0,0,1,51.4,-6.881433406,1.0
2018,Tennessee,Mason-Dixon Polling & Strategy,625,Phil Bredesen,2018TNBredesen,-204,287.0,1,0,43.9,-14.12184488,1.0
2018,Tennessee,Mason-Dixon Polling & Strategy,625,Marsha Blackburn,2018TNBlackburn,-204,268.0,0,1,54.7,-14.12184488,1.0
2018,Nevada,Mellman Group,600,Jacky Rosen,2018NVRosen,-209,234.0,1,0,50.4,0.039999588,1.0
2018,Nevada,Mellman Group,600,Dean Heller,2018NVHeller,-209,240.0,0,1,45.4,0.039999588,1.0
2018,California,Probolsky Research,900,Dianne Feinstein,2018CAFeinstein,-205,340.0,1,0,54.2,10.76322564,1.0
2018,California,Probolsky Research,900,Kevin de León,2018CAde Leon,-205,242.0,1,0,45.8,10.76322564,1.0
2018,Texas,Quinnipiac University,1029,Beto O'Rourke,2018TXO'Rourke,-209,452.0,1,0,48.3,-7.023984994,1.0
2018,Texas,Quinnipiac University,1029,Ted Cruz,2018TXCruz,-209,483.0,0,1,50.9,-7.023984994,1.0
2018,New York,Siena College,692,Kirsten E. Gillibrand,2018NYGillibrand,-213,401.0,1,0,67.0,9.796951795,1.0
2018,New York,Siena College,692,Chele Farley,2018NYFarley,-213,186.0,0,1,33.0,9.796951795,0.0
2018,Pennsylvania,Muhlenberg College,414,Robert P. Casey Jr.,2018PACasey,-217,198.0,1,0,55.7,0.390350973,1.0
2018,Pennsylvania,Muhlenberg College,414,Lou Barletta,2018PABarletta,-217,132.0,0,1,42.6,0.390350973,1.0
2018,Mississippi,Triumph Campaigns,1000,David Baria,2018MSBaria,-211,313.0,1,0,39.5,-7.954178646,1.0
2018,Mississippi,Triumph Campaigns,1000,Roger F. Wicker,2018MSWicker,-211,481.0,0,1,58.5,-7.954178646,1.0
2018,Arizona,OH Predictive Insights,600,Kyrsten Sinema,2018AZSinema,-211,288.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,OH Predictive Insights,600,Martha McSally,2018AZMcSally,-211,252.0,0,1,47.6,-4.106799945,1.0
2018,Arizona,OH Predictive Insights,600,Kyrsten Sinema,2018AZSinema,-211,300.0,1,0,50.0,-4.106799945,1.0
2018,Arizona,OH Predictive Insights,600,Kyrsten Sinema,2018AZSinema,-211,354.0,1,0,50.0,-4.106799945,1.0
2018,Florida,Public Policy Polling,661,Bill Nelson,2018FLNelson,-211,330.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Public Policy Polling,661,Rick Scott,2018FLScott,-211,290.0,0,1,50.1,-1.790610365,1.0
2018,New Jersey,Monmouth University,632,Robert Menendez,2018NJMenendez,-215,334.0,1,0,54.0,5.440680607000001,1.0
2018,New Jersey,Monmouth University,632,Bob Hugin,2018NJHugin,-215,202.0,0,1,42.8,5.440680607000001,0.0
2018,Missouri,Mason-Dixon Polling & Strategy,625,Claire McCaskill,2018MOMcCaskill,-217,281.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,Mason-Dixon Polling & Strategy,625,Josh Hawley,2018MOHawley,-217,275.0,0,1,51.4,-6.881433406,1.0
2018,Tennessee,Middle Tennessee State University,600,Phil Bredesen,2018TNBredesen,-230,270.0,1,0,43.9,-14.12184488,1.0
2018,Tennessee,Middle Tennessee State University,600,Marsha Blackburn,2018TNBlackburn,-230,210.0,0,1,54.7,-14.12184488,1.0
2018,Pennsylvania,Franklin & Marshall College,423,Robert P. Casey Jr.,2018PACasey,-233,181.0,1,0,55.7,0.390350973,1.0
2018,Pennsylvania,Franklin & Marshall College,423,Lou Barletta,2018PABarletta,-233,105.0,0,1,42.6,0.390350973,1.0
2018,Ohio,SurveyUSA,1408,Sherrod Brown,2018OHBrown,-236,732.0,1,0,53.4,-4.171365879,1.0
2018,Ohio,SurveyUSA,1408,Jim Renacci,2018OHRenacci,-236,535.0,0,1,46.6,-4.171365879,1.0
2018,Florida,Gravis Marketing,2212,Bill Nelson,2018FLNelson,-254,973.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Gravis Marketing,2212,Rick Scott,2018FLScott,-254,884.0,0,1,50.1,-1.790610365,1.0
2018,Massachusetts,MassINC Polling Group,504,Elizabeth Warren,2018MAWarren,-236,277.0,1,0,60.4,10.77644895,1.0
2018,Massachusetts,MassINC Polling Group,504,Geoff Diehl,2018MADiehl,-236,100.0,0,1,36.2,10.77644895,1.0
2018,New York,Siena College,772,Kirsten E. Gillibrand,2018NYGillibrand,-241,463.0,1,0,67.0,9.796951795,1.0
2018,New York,Siena College,772,Chele Farley,2018NYFarley,-241,185.0,0,1,33.0,9.796951795,0.0
2018,New Jersey,Quinnipiac University,1052,Robert Menendez,2018NJMenendez,-244,515.0,1,0,54.0,5.440680607000001,1.0
2018,New Jersey,Quinnipiac University,1052,Bob Hugin,2018NJHugin,-244,336.0,0,1,42.8,5.440680607000001,0.0
2018,Ohio,Baldwin Wallace University,1011,Sherrod Brown,2018OHBrown,-252,414.0,1,0,53.4,-4.171365879,1.0
2018,Ohio,Baldwin Wallace University,1011,Jim Renacci,2018OHRenacci,-252,293.0,0,1,46.6,-4.171365879,1.0
2018,Missouri,Gravis Marketing,931,Claire McCaskill,2018MOMcCaskill,-247,391.0,1,0,45.6,-6.881433406,1.0
2018,Missouri,Gravis Marketing,931,Josh Hawley,2018MOHawley,-247,372.0,0,1,51.4,-6.881433406,1.0
2018,Florida,Clearview Research,750,Bill Nelson,2018FLNelson,-251,309.0,1,0,49.9,-1.790610365,1.0
2018,Florida,Clearview Research,750,Rick Scott,2018FLScott,-251,324.0,0,1,50.1,-1.790610365,1.0
